date,time,borough,zip_code,latitude,longitude,on_street_name,cross_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,unique_key,vehicle_type_code_1,vehicle_type_code_2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
2015-06-12 00:00:00+00,23:10:00,,,,,64 AVENUE,188 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,3239542,MOTORCYCLE,,,,
2015-06-12 00:00:00+00,09:35:00,BRONX,10468,40.8696589,-73.8989172,RESERVOIR AVENUE,WEST 195 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3238664,PASSENGER VEHICLE,,,,
2015-06-12 00:00:00+00,20:30:00,,,,,PELHAM PARKWAY,WHITE PLAINS ROAD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3238662,TAXI,UNKNOWN,,,
2015-06-12 00:00:00+00,18:02:00,QUEENS,11432,40.7066857,-73.7991436,89 AVENUE,162 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238879,PASSENGER VEHICLE,UNKNOWN,,,
2015-06-12 00:00:00+00,12:45:00,,,40.7058798,-73.8179322,,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3240239,BUS,PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,17:00:00,,,40.7554483,-73.7763618,,,,1,0,0,0,0,0,1,0,Failure to Keep Right,,,,,3239596,VAN,,,,
2015-06-12 00:00:00+00,10:45:00,,,,,FULTON STREET,LEWIS AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3238802,PICK-UP TRUCK,,,,
2015-06-12 00:00:00+00,11:40:00,,,,,CLOVE ROAD,NARROWS ROAD NORTH,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3239645,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
2015-06-12 00:00:00+00,04:45:00,,,,,,,,1,0,0,0,0,0,1,0,Lost Consciousness,Unspecified,,,,3238604,PASSENGER VEHICLE,UNKNOWN,,,
2015-06-12 00:00:00+00,07:37:00,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3238723,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-12 00:00:00+00,00:01:00,,,,,188 STREET,HORACE HARDING EXPRESSWAY,,1,0,0,0,0,0,1,0,Driver Inexperience,,,,,3238931,SPORT UTILITY / STATION WAGON,,,,
2015-06-12 00:00:00+00,12:15:00,,,40.7037275,-73.9597809,,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3239477,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,13:15:00,QUEENS,11426,40.7241953,-73.7250845,243 STREET,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238908,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,14:10:00,QUEENS,11422,40.6551306,-73.7342459,WELLER LANE,148 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238916,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,18:00:00,QUEENS,11413,40.652612,-73.7609933,,,P/L 230-19 ROCKAWAY BLVD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3240192,PASSENGER VEHICLE,VAN,,,
2015-06-12 00:00:00+00,18:30:00,MANHATTAN,10001,40.7514468,-74.0014293,10 AVENUE,WEST 29 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238480,PASSENGER VEHICLE,OTHER,,,
2015-06-12 00:00:00+00,01:23:00,MANHATTAN,10013,40.7237466,-74.0061151,WATTS STREET,VARICK STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3238447,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-12 00:00:00+00,08:09:00,,,,,CASTLE HILL AVENUE,CROSS BRONX EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238621,VAN,PICK-UP TRUCK,,,
2015-06-12 00:00:00+00,08:00:00,,,40.6075582,-74.0871048,,,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3239081,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,08:00:00,,,40.5850568,-73.9288808,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3239320,VAN,SPORT UTILITY / STATION WAGON,,,
2015-06-12 00:00:00+00,08:00:00,MANHATTAN,10038,40.7132425,-73.9982253,ST JAMES PLACE,OLIVER STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3238457,PASSENGER VEHICLE,UNKNOWN,,,
2015-06-12 00:00:00+00,08:00:00,BROOKLYN,11234,40.6297943,-73.9183565,BERGEN AVENUE,RALPH AVENUE,,0,0,0,0,0,0,0,0,Outside Car Distraction,,,,,3239991,SPORT UTILITY / STATION WAGON,,,,
2015-06-12 00:00:00+00,07:55:00,QUEENS,11412,40.6931713,-73.7568704,195 STREET,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3239022,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-12 00:00:00+00,15:30:00,,,40.7334255,-73.9744628,,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Other Electronic Device,,,,3240919,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
2015-06-12 00:00:00+00,15:30:00,STATEN ISLAND,10306,40.5645369,-74.1316997,AMBOY ROAD,CLARKE AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,3239083,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
2015-06-12 00:00:00+00,10:45:00,QUEENS,11423,40.7210636,-73.7594419,FRANCIS LEWIS BOULEVARD,HILLSIDE AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3240236,UNKNOWN,,,,
2015-06-12 00:00:00+00,15:30:00,,,,,,,,5,0,0,0,0,0,5,0,Unspecified,Unspecified,Unspecified,Unspecified,,3238636,PASSENGER VEHICLE,VAN,PASSENGER VEHICLE,,
2015-06-12 00:00:00+00,14:00:00,BROOKLYN,11204,40.6281935,-73.9777793,47 STREET,DAHILL ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238710,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
2015-06-12 00:00:00+00,14:00:00,BROOKLYN,11216,40.6810711,-73.9497151,MACON STREET,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238799,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
2015-06-12 00:00:00+00,14:28:00,,,,,UNION TURNPIKE,271 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3238909,PASSENGER VEHICLE,OTHER,,,
2015-06-12 00:00:00+00,14:30:00,QUEENS,11357,40.7864769,-73.8162689,15 ROAD,149 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3238969,PASSENGER VEHICLE,UNKNOWN,,,
2015-06-12 00:00:00+00,14:37:00,,,,,109 STREET,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238870,VAN,PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,16:00:00,MANHATTAN,10029,40.7861742,-73.945696,EAST 99 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238561,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
2015-06-12 00:00:00+00,15:30:00,,,,,WEST 22 STREET,SURF AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3239309,PASSENGER VEHICLE,UNKNOWN,,,
2015-06-12 00:00:00+00,16:00:00,STATEN ISLAND,10306,40.5652551,-74.1300887,GUYON AVENUE,AMBOY ROAD,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3239079,PASSENGER VEHICLE,UNKNOWN,,,
2015-06-12 00:00:00+00,16:00:00,,,40.7859639,-73.7964988,163 STREET,CROSS ISLAND PARKWAY,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3238978,VAN,SPORT UTILITY / STATION WAGON,,,
2015-06-12 00:00:00+00,16:02:00,,,40.7169595,-73.8265455,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3241345,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,16:05:00,BROOKLYN,11234,40.6365264,-73.9210182,EAST 58 STREET,FARRAGUT ROAD,,1,0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,3239346,UNKNOWN,,,,
2015-06-12 00:00:00+00,16:08:00,MANHATTAN,10013,40.7210624,-73.9981962,LAFAYETTE STREET,BROOME STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3240433,PASSENGER VEHICLE,PICK-UP TRUCK,,,
2015-06-12 00:00:00+00,16:10:00,BROOKLYN,11217,40.6792713,-73.9785411,,,120 5TH AVE,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,3238794,OTHER,SPORT UTILITY / STATION WAGON,,,
2015-06-12 00:00:00+00,16:25:00,MANHATTAN,10010,40.7375535,-73.9780532,EAST 24 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238489,PASSENGER VEHICLE,UNKNOWN,,,
2015-06-12 00:00:00+00,21:30:00,BROOKLYN,11210,40.6266847,-73.9411785,,,1776 FLATBUSH AVENUE,1,0,1,0,0,0,0,0,Unspecified,,,,,3239347,SPORT UTILITY / STATION WAGON,,,,
2015-06-12 00:00:00+00,21:35:00,MANHATTAN,10038,40.7073878,-74.0054824,JOHN STREET,PEARL STREET,,1,0,1,0,0,0,0,0,View Obstructed/Limited,,,,,3239090,UNKNOWN,,,,
2015-06-12 00:00:00+00,21:43:00,BRONX,10455,40.8172449,-73.8977865,LONGWOOD AVENUE,BECK STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3239873,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,21:45:00,QUEENS,11434,40.674746,-73.7636755,WESTGATE STREET,FARMERS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3239030,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,21:50:00,BRONX,10458,40.8634753,-73.890163,EAST 194 STREET,DECATUR AVENUE,,2,0,2,0,0,0,0,0,Other Vehicular,,,,,3242417,UNKNOWN,,,,
2015-06-12 00:00:00+00,22:00:00,MANHATTAN,10009,40.729726,-73.9808592,EAST 13 STREET,AVENUE A,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238472,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,23:50:00,,,,,,,F/O 309 BRADLEY AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3240398,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
2015-06-12 00:00:00+00,02:10:00,,,40.7404542,-73.8443632,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3239010,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,02:15:00,QUEENS,11694,40.5814928,-73.829541,BEACH 108 STREET,MICKEY CARTON WAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238848,TAXI,PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,02:20:00,BRONX,10455,40.815755,-73.8952779,BRUCKNER BOULEVARD,LONGWOOD AVENUE,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,3238605,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-12 00:00:00+00,06:30:00,QUEENS,11378,40.7267348,-73.9080455,MAURICE AVENUE,55 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238882,LARGE COM VEH(6 OR MORE TIRES),SMALL COM VEH(4 TIRES),,,
2015-06-12 00:00:00+00,06:30:00,STATEN ISLAND,10305,40.5792516,-74.0778017,CAPODANNO BOULEVARD,SEAVIEW AVENUE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3258440,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
2015-06-12 00:00:00+00,06:30:00,,,,,METROTECH CENTER,FLATBUSH AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,3238815,PASSENGER VEHICLE,,,,
2015-06-12 00:00:00+00,06:32:00,BROOKLYN,11220,40.6364244,-74.0050046,9 AVENUE,56 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238707,PASSENGER VEHICLE,UNKNOWN,,,
2015-06-12 00:00:00+00,06:42:00,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238532,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,06:50:00,STATEN ISLAND,10310,40.6411252,-74.1078855,BARD AVENUE,LINDEN STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3239062,UNKNOWN,,,,
2015-06-12 00:00:00+00,09:00:00,BROOKLYN,11236,40.6338025,-73.8896944,SEAVIEW AVENUE,ROCKAWAY PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3240022,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,09:00:00,,,,,,,2750 RICHMOND TERRACE,1,0,0,0,0,0,1,0,Other Vehicular,,,,,3239070,PASSENGER VEHICLE,,,,
2015-06-12 00:00:00+00,00:37:00,MANHATTAN,10016,40.7428535,-73.977207,EAST 31 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3238502,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,14:10:00,MANHATTAN,10009,40.7281063,-73.978998,EAST 12 STREET,AVENUE B,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238470,BUS,PICK-UP TRUCK,,,
2015-06-12 00:00:00+00,21:38:00,BROOKLYN,11212,40.6702411,-73.9069986,PITKIN AVENUE,STONE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238762,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,04:30:00,BRONX,10467,40.8695471,-73.8797182,WEBSTER AVENUE,EAST MOSHOLU PARKWAY NORTH,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3238669,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-12 00:00:00+00,05:00:00,,,,,116 ROAD,194 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3239021,PICK-UP TRUCK,PASSENGER VEHICLE,,,
2015-06-12 00:00:00+00,08:15:00,BRONX,10452,40.8395521,-73.9159416,WALTON AVENUE,EAST 170 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3241084,PASSENGER VEHICLE,,,,
2015-06-12 00:00:00+00,13:40:00,MANHATTAN,10036,40.7584292,-73.9926328,9 AVENUE,WEST 42 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238482,PASSENGER VEHICLE,TAXI,,,
2015-06-12 00:00:00+00,06:05:00,,,,,,,PARKING LOT OF 30-28 COLLEGE POINT BLVD,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3238963,UNKNOWN,PASSENGER VEHICLE,,,
2015-06-11 00:00:00+00,15:30:00,BRONX,10475,40.8687708,-73.8317333,BARTOW AVENUE,BAYCHESTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3237969,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-11 00:00:00+00,15:30:00,MANHATTAN,10016,40.7470784,-73.9813415,EAST 34 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3238495,SPORT UTILITY / STATION WAGON,TAXI,,,
2015-06-11 00:00:00+00,15:30:00,MANHATTAN,10022,40.7628522,-73.9677279,LEXINGTON AVENUE,EAST 60 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3238527,VAN,PASSENGER VEHICLE,,,
2015-06-11 00:00:00+00,15:30:00,QUEENS,11370,40.7706396,-73.8980963,49 STREET,21 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3239040,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
2015-06-11 00:00:00+00,15:30:00,,,40.7106047,-73.9846738,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3246162,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,,
2015-06-11 00:00:00+00,15:30:00,BRONX,10455,40.8132333,-73.9090748,EAST 149 STREET,JACKSON AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3238600,PASSENGER VEHICLE,UNKNOWN,,,
2015-06-11 00:00:00+00,15:30:00,QUEENS,11361,40.7667058,-73.7827281,35 AVENUE,205 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3238353,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-11 00:00:00+00,15:35:00,BROOKLYN,11204,40.624855,-73.9919451,60 STREET,16 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3238044,SPORT UTILITY / STATION WAGON,,,,
2015-06-11 00:00:00+00,15:45:00,,,40.7446461,-73.7703999,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238302,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES),,,
2015-06-11 00:00:00+00,15:45:00,,,40.7446461,-73.7703999,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238929,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
2015-06-11 00:00:00+00,15:50:00,BROOKLYN,11215,40.672669,-73.9900142,3 AVENUE,7 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238141,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
2015-06-11 00:00:00+00,15:50:00,BROOKLYN,11204,40.6209138,-73.9752963,MC DONALD AVENUE,BAY PARKWAY,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3240641,PASSENGER VEHICLE,BICYCLE,,,
2015-06-11 00:00:00+00,15:55:00,BROOKLYN,11215,40.6592523,-73.9884304,7 AVENUE,20 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3238106,SPORT UTILITY / STATION WAGON,OTHER,,,
2015-06-11 00:00:00+00,15:59:00,BROOKLYN,11209,40.6169854,-74.0274902,92 STREET,FORT HAMILTON PARKWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3238071,SPORT UTILITY / STATION WAGON,BUS,,,
2015-06-11 00:00:00+00,16:00:00,BRONX,10462,40.8463518,-73.8673339,,,F/O 1860 VICTOR STREET,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Turning Improperly,,,,3238654,PASSENGER VEHICLE,AMBULANCE,,,
2015-06-11 00:00:00+00,16:00:00,MANHATTAN,10024,40.7820225,-73.9717231,79 STREET TRANSVERSE,CPW,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3239173,PASSENGER VEHICLE,TAXI,,,
2015-06-11 00:00:00+00,16:00:00,MANHATTAN,10035,40.8036997,-73.9358171,EAST 125 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238568,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-11 00:00:00+00,16:00:00,QUEENS,11362,40.7607987,-73.7352899,THORNHILL AVENUE,248 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3238996,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2015-06-11 00:00:00+00,16:00:00,,,40.7125011,-73.9777526,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238464,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
2015-06-11 00:00:00+00,16:00:00,,,40.7588532,-73.7185795,,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3238890,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
2015-06-11 00:00:00+00,16:00:00,BROOKLYN,11211,40.7114813,-73.9455945,GRAND STREET,MANHATTAN AVENUE,,1,0,1,0,0,0,0,0,Lost Consciousness,,,,,3238194,UNKNOWN,,,,
2015-06-11 00:00:00+00,16:00:00,,,,,,,79 STREET TRANSVERSE RD,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3238556,PASSENGER VEHICLE,TAXI,,,
2015-06-11 00:00:00+00,16:08:00,BROOKLYN,11226,40.6505297,-73.9558249,BEDFORD AVENUE,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3238737,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-11 00:00:00+00,16:07:00,MANHATTAN,10038,40.707215,-74.0027448,BEEKMAN STREET,FRONT STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Failure to Yield Right-of-Way,,,,3237789,OTHER,BUS,,,
2015-06-11 00:00:00+00,16:06:00,BRONX,10457,40.8447177,-73.9122665,EAST 174 STREET,WALTON AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3238626,LIVERY VEHICLE,PASSENGER VEHICLE,,,
2015-06-11 00:00:00+00,16:00:00,,,40.7733364,-73.9442003,,,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3237871,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
2015-06-11 00:00:00+00,16:05:00,BROOKLYN,11211,40.7140658,-73.9493728,METROPOLITAN AVENUE,LORIMER STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3238190,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-11 00:00:00+00,08:08:00,QUEENS,11365,40.7518951,-73.7798059,FRANCIS LEWIS BOULEVARD,48 AVENUE,,1,0,1,0,0,0,0,0,Illness,,,,,3238345,PASSENGER VEHICLE,,,,
2015-06-11 00:00:00+00,07:30:00,,,,,,,165 TRANTOR PLACE,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3238422,PASSENGER VEHICLE,UNKNOWN,,,
2015-06-11 00:00:00+00,03:10:00,BROOKLYN,11220,40.6334692,-74.0210119,5 AVENUE,BAY RIDGE AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3238063,LIVERY VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-11 00:00:00+00,02:15:00,QUEENS,11106,40.7612258,-73.923787,33 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3238386,PASSENGER VEHICLE,UNKNOWN,,,
2015-06-11 00:00:00+00,17:30:00,,,,,QUEENS BOULEVARD,69 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238362,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
2015-06-11 00:00:00+00,17:30:00,STATEN ISLAND,10312,40.545849,-74.1646003,ELTINGVILLE BOULEVARD,WILSON AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3238434,UNKNOWN,PASSENGER VEHICLE,,,
2015-06-11 00:00:00+00,17:30:00,QUEENS,11435,40.6973085,-73.8098249,BRISBIN STREET,95 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3240175,PASSENGER VEHICLE,UNKNOWN,,,
2015-06-11 00:00:00+00,17:30:00,QUEENS,11373,40.7419844,-73.8756217,ST JAMES AVENUE,90 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3238985,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
2015-06-11 00:00:00+00,07:50:00,,,40.7138769,-73.9770181,,,,4,0,0,0,0,0,4,0,Outside Car Distraction,Unspecified,Unspecified,Unspecified,,3237803,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
2015-06-11 00:00:00+00,21:40:00,,,,,ROCKAWAY PARKWAY,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238732,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-11 00:00:00+00,20:10:00,BROOKLYN,11207,40.6625346,-73.8982903,RIVERDALE AVENUE,HINSDALE STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3238126,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
2015-06-11 00:00:00+00,19:38:00,BRONX,10452,40.8398022,-73.928659,WEST 167 STREET,SEDGWICK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3237962,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-11 00:00:00+00,18:14:00,MANHATTAN,10006,40.7077575,-74.015643,WEST STREET,JOSEPH P WARD STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3237793,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2015-06-11 00:00:00+00,17:10:00,MANHATTAN,10035,40.7973092,-73.9344544,EAST 118 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3237898,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-11 00:00:00+00,17:08:00,MANHATTAN,10280,40.7084571,-74.0173997,SOUTH END AVENUE,WEST THAMES STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3237792,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
2015-06-11 00:00:00+00,15:20:00,MANHATTAN,10010,40.7384974,-73.9763966,EAST 26 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3238486,AMBULANCE,,,,
2015-06-11 00:00:00+00,12:30:00,QUEENS,11691,40.6023231,-73.7589982,BEACH CHANNEL DRIVE,CORNAGA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238208,VAN,OTHER,,,
2015-06-11 00:00:00+00,12:30:00,QUEENS,11432,40.7070163,-73.7982589,89 AVENUE,163 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238875,PASSENGER VEHICLE,TAXI,,,
2015-06-11 00:00:00+00,08:22:00,,,40.5842817,-73.925282,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3238671,PICK-UP TRUCK,,,,
