time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-10-05T13:37:05.000Z,60.0381,-159.0994,8.4,3.7,ml,,,,0.72,ak,ak14195558,2016-10-15T00:52:24.491Z,"117km NNW of Dillingham, Alaska",earthquake,0.5,0.2,,,reviewed,ak,ak
2016-10-05T12:24:35.190Z,2.714,-84.3768,10,4.4,mb,,98,6.414,0.59,us,us10006v57,2016-10-05T12:49:42.040Z,Off the coast of Central America,earthquake,3.3,2,0.092,34,reviewed,us,us
2016-10-05T11:37:17.160Z,-1.9934,123.5654,35.48,4.5,mb,,46,1.234,0.87,us,us10006v4z,2016-10-05T12:01:09.040Z,"91km W of Bobong, Indonesia",earthquake,7,9.9,0.128,18,reviewed,us,us
2016-10-05T11:03:05.190Z,-58.8129,-25.16,35,5.1,mb,,98,7.728,0.8,us,us10006v4v,2016-10-05T11:25:17.040Z,"81km ENE of Bristol Island, South Sandwich Islands",earthquake,11.9,2,0.095,36,reviewed,us,us
2016-10-05T10:21:22.330Z,30.4749,138.315,433.48,4.1,mb,,86,2.925,0.71,us,us10006v4u,2016-10-05T11:14:11.040Z,"Izu Islands, Japan region",earthquake,11.3,6.7,0.067,62,reviewed,us,us
2016-10-05T08:21:40.630Z,31.2715,-115.8818333,9.77,2.77,ml,5,208,0.1459,0.1,ci,ci37710400,2016-10-05T19:43:24.405Z,"82km SE of Maneadero, B.C., MX",earthquake,0.69,0.51,0.162,31,reviewed,ci,ci
2016-10-05T07:25:08.560Z,12.7268,-87.6112,90.69,4.6,mb,,127,0.548,1.3,us,us10006v3z,2016-10-05T07:42:25.040Z,"17km W of Jiquilillo, Nicaragua",earthquake,7.1,8.3,0.035,237,reviewed,us,us
2016-10-05T07:04:05.000Z,63.8416,-148.8982,121.8,2.6,ml,,,,0.49,ak,ak14195511,2016-10-10T23:41:10.437Z,"3km ESE of Healy, Alaska",earthquake,0.2,0.3,,,reviewed,ak,ak
2016-10-05T07:00:55.000Z,51.6566,178.3423,115.86,4.5,mb,,132,2.806,1.31,us,us10006v3s,2016-10-15T00:52:33.665Z,"34km SSW of Little Sitkin Island, Alaska",earthquake,9.8,8.4,0.05,116,reviewed,us,us
2016-10-05T05:55:13.000Z,61.9409,-146.9395,35.2,2.7,ml,,,,0.61,ak,ak14195505,2016-10-10T23:41:14.228Z,"75km WSW of Glennallen, Alaska",earthquake,0.1,0.2,,,reviewed,ak,ak
2016-10-05T05:07:29.000Z,51.7015,-179.7966,83.1,3.5,ml,,,,0.56,ak,ak14178669,2016-10-15T00:52:34.816Z,"49km ESE of Semisopochnoi Island, Alaska",earthquake,1.4,0.7,,,reviewed,ak,ak
2016-10-05T04:02:06.000Z,51.1853,-174.9998,25.3,2.5,ml,,,,0.38,ak,ak14178655,2016-10-10T23:41:23.452Z,"125km SSW of Atka, Alaska",earthquake,0.9,1.1,,,reviewed,ak,ak
2016-10-05T03:57:21.000Z,55.3408,-157.2384,44.4,2.6,ml,,,,0.69,ak,ak14195495,2016-10-15T00:52:35.979Z,"115km WSW of Chirikof Island, Alaska",earthquake,0.8,1.1,,,reviewed,ak,ak
2016-10-05T02:19:31.000Z,61.5982,-149.9813,42.6,2.5,ml,,,,0.54,ak,ak14178605,2016-10-10T23:41:40.229Z,"8km N of Big Lake, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-10-05T01:27:25.000Z,51.1993,178.6634,36.2,2.7,ml,,,,0.53,ak,ak14178592,2016-10-10T23:41:27.413Z,"84km S of Little Sitkin Island, Alaska",earthquake,1.5,0.8,,,reviewed,ak,ak
2016-10-04T23:51:14.400Z,19.0259,-64.9225,25,2.9,Md,10,262.8,0.6701432,0.14,pr,pr16278008,2016-10-05T00:38:10.381Z,"74km NNW of Road Town, British Virgin Islands",earthquake,1.2,11.3,0,10,reviewed,pr,pr
2016-10-04T23:00:16.750Z,-23.717,-68.1248,117.14,4.4,mb,,36,0.763,1.24,us,us10006v2c,2016-10-04T23:35:53.347Z,"89km S of San Pedro de Atacama, Chile",earthquake,4.9,7.2,0.126,18,reviewed,us,us
2016-10-04T22:52:44.000Z,51.2529,-175.0093,19.9,2.8,ml,,,,0.33,ak,ak14176086,2016-10-08T01:32:38.999Z,"118km SSW of Atka, Alaska",earthquake,2.3,2.6,,,reviewed,ak,ak
2016-10-04T22:45:07.000Z,53.811,-165.1351,54,2.9,ml,,,,0.39,ak,ak14176079,2016-10-08T01:32:38.349Z,"55km SE of Akutan, Alaska",earthquake,1.1,1,,,reviewed,ak,ak
2016-10-04T21:31:28.000Z,51.7828,178.403,102.1,3,ml,,,,0.4,ak,ak14176043,2016-10-08T01:32:36.820Z,"19km SSW of Little Sitkin Island, Alaska",earthquake,1,0.4,,,reviewed,ak,ak
2016-10-04T17:41:41.000Z,53.6123,-165.2316,62.6,2.5,ml,,,,0.37,ak,ak14173530,2016-10-08T01:32:18.413Z,"68km SSE of Akutan, Alaska",earthquake,2.2,2.3,,,reviewed,ak,ak
2016-10-04T16:56:05.070Z,-8.059,113.4706,168.63,4.4,mb,,43,0.788,1.09,us,us10006uz0,2016-10-05T12:16:56.677Z,"7km ENE of Gelang, Indonesia",earthquake,6.7,5.4,0.086,39,reviewed,us,us
2016-10-04T15:19:12.260Z,31.69,-116.7268333,8.66,2.6,ml,18,232,0.1851,0.21,ci,ci37709768,2016-10-04T23:06:26.425Z,"15km W of Maneadero, B.C., MX",earthquake,0.53,0.63,0.106,43,reviewed,ci,ci
2016-10-04T14:36:43.000Z,-18.579,-70.985,20.8,4.2,mb,,,,1.47,us,us10006uyf,2016-10-04T17:18:45.040Z,"72km W of Arica, Chile",earthquake,3.9,6.2,0.235,5,reviewed,guc,us
2016-10-04T14:00:47.080Z,27.8543,141.9353,35,5.7,mww,,16,0.787,0.84,us,usd0007jx3,2016-10-16T06:59:48.000Z,"89km NNW of Chichi-shima, Japan",earthquake,6.4,1.9,,35,reviewed,us,us
2016-10-04T13:10:44.530Z,35.8636,-96.6886,9.28,3.1,mb_lg,,65,0.112,0.35,us,us10006uy6,2016-10-05T10:43:54.675Z,"13km NNW of Stroud, Oklahoma",earthquake,1.2,4.2,0.064,63,reviewed,us,us
2016-10-04T12:17:45.400Z,34.6706,141.4675,22.81,4.7,mb,,102,1.873,1.45,us,us10006uy4,2016-10-04T13:19:44.040Z,"118km ESE of Katsuura, Japan",earthquake,7,5.7,0.076,53,reviewed,us,us
2016-10-04T12:13:51.490Z,34.731,141.4272,35,5.1,mb,,84,1.804,1.34,us,us10006uxw,2016-10-04T20:23:37.000Z,"111km ESE of Ohara, Japan",earthquake,6.4,1.9,0.034,289,reviewed,us,us
2016-10-04T11:26:14.000Z,60.3103,-151.2741,63.7,3.2,ml,,,,0.89,ak,ak14168432,2016-10-14T23:22:27.159Z,"6km SSE of Cohoe, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-10-04T10:52:15.500Z,42.0193,21.5402,10.62,3.1,ml,,75,1.392,1.03,us,us10006v29,2016-10-07T20:25:00.856Z,"1km WSW of Arachinovo, Macedonia",earthquake,4.2,6.9,,,reviewed,us,sko
2016-10-04T10:41:54.000Z,60.3109,-140.6999,8.7,2.5,ml,,,,0.68,ak,ak14168394,2016-10-08T01:33:06.265Z,"99km ENE of Cape Yakataga, Alaska",earthquake,0.1,0.1,,,reviewed,ak,ak
2016-10-04T09:10:38.150Z,36.4312,-96.9446,7.64,3.5,mb_lg,,69,0.015,0.42,us,us10006ux2,2016-10-08T19:04:22.263Z,"16km NW of Pawnee, Oklahoma",earthquake,1,2.3,0.052,95,reviewed,us,us
2016-10-04T08:14:47.100Z,19.024,-64.9345,11,2.5,Md,4,298.8,0.66924489,0.18,pr,pr16278006,2016-10-17T07:53:09.040Z,"75km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.7,2.5,0,4,reviewed,pr,pr
2016-10-04T08:02:27.000Z,58.567,-137.384,1,3.7,ml,,,,0.84,us,us10006uwy,2016-10-17T07:51:05.040Z,"97km W of Gustavus, Alaska",earthquake,3.4,2,,,reviewed,pgc,pgc
2016-10-04T07:39:32.000Z,58.5345,-155.5071,140.5,2.7,ml,,,,0.7,ak,ak14167118,2016-10-17T07:44:08.040Z,"69km ESE of King Salmon, Alaska",earthquake,0.3,0.2,,,reviewed,ak,ak
2016-10-04T07:38:46.490Z,-20.1592,-178.2171,569.56,4.6,mb,,83,4.269,1.26,us,us10006uwr,2016-10-17T07:40:56.040Z,"74km NE of Ndoi Island, Fiji",earthquake,9.9,6.8,0.071,59,reviewed,us,us
2016-10-04T07:20:49.770Z,52.8563,-172.5225,12.14,3.5,ml,,178,1.125,0.83,us,us20007cpt,2016-10-17T07:38:15.040Z,"94km WNW of Amukta Island, Alaska",earthquake,6.3,2.4,0.148,6,reviewed,us,us
2016-10-04T07:20:49.000Z,51.7684,-172.1584,14.4,3.2,ml,,,,0.79,ak,ak14167116,2016-10-14T23:16:44.922Z,"101km SW of Amukta Island, Alaska",earthquake,2.7,1.3,,,reviewed,ak,ak
2016-10-04T06:55:48.900Z,19.5767,-64.6378,21,3.5,Md,16,291.6,1.15253851,0.37,pr,pr16278003,2016-10-07T21:33:18.780Z,"128km N of Road Town, British Virgin Islands",earthquake,1.5,32.3,0,14,reviewed,pr,pr
2016-10-04T06:01:28.000Z,52.3034,-179.2556,236.9,3.2,ml,,,,0.76,ak,ak14167100,2016-10-14T23:16:44.109Z,"87km ENE of Semisopochnoi Island, Alaska",earthquake,2,0.4,,,reviewed,ak,ak
2016-10-04T05:37:49.300Z,19.1033,-65.2095,28,2.7,Md,4,291.6,0.78602587,0.47,pr,pr16278002,2016-10-04T07:54:34.066Z,"89km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.7,22.4,0,4,reviewed,pr,pr
2016-10-04T04:29:22.630Z,45.163,-122.9108333,23.7,3.03,ml,41,37,0.1899,0.24,uw,uw61201937,2016-10-08T18:22:04.038Z,"4km WNW of Woodburn, Oregon",earthquake,0.3,0.96,0.111,27,reviewed,uw,uw
2016-10-04T03:22:52.000Z,57.4399,-154.1715,55.1,2.6,ml,,,,0.39,ak,ak14167088,2016-10-08T01:33:21.160Z,"16km SW of Larsen Bay, Alaska",earthquake,0.3,0.8,,,reviewed,ak,ak
2016-10-04T03:03:47.000Z,51.8568,178.2157,125.4,2.6,ml,,,,0.32,ak,ak14189748,2016-10-14T23:16:51.567Z,"22km WSW of Little Sitkin Island, Alaska",earthquake,2.3,0.4,,,reviewed,ak,ak
2016-10-04T02:48:52.000Z,54.3913,-161.6548,17.7,3.1,ml,,,,0.82,ak,ak14167074,2016-10-14T23:16:42.830Z,"111km SE of Cold Bay, Alaska",earthquake,0.7,0.3,,,reviewed,ak,ak
2016-10-04T02:44:45.000Z,54.3246,-161.5631,35.6,4.3,ml,,,,1.36,ak,ak14167057,2016-10-14T23:18:06.607Z,"121km SE of Cold Bay, Alaska",earthquake,0.6,0.7,,,reviewed,ak,ak
2016-10-04T02:36:36.900Z,18.7649,-64.0706,23,2.6,Md,7,345.6,0.62253249,0.09,pr,pr16278001,2016-10-04T04:56:59.297Z,"69km NE of Road Town, British Virgin Islands",earthquake,2,10.3,0,6,reviewed,pr,pr
2016-10-04T01:19:07.000Z,-35.8985,-73.4907,6.48,4.2,mwr,,202,0.881,0.86,us,us10006uvn,2016-10-04T01:36:59.040Z,"93km NNW of Tome, Chile",earthquake,6.7,5.8,0.046,46,reviewed,us,us
2016-10-03T22:45:58.000Z,52.767,-175.0474,183.7,2.5,ml,7,334.799973216,,0.32,ak,ak14164598,2016-10-08T02:26:38.928Z,"85km NW of Atka, Alaska",earthquake,8.8,2.3,,,reviewed,ak,ak
2016-10-03T22:33:42.070Z,-6.2292,145.8109,121.14,4.5,mb,,58,3.426,1.13,us,us10006uv5,2016-10-12T23:31:27.173Z,"8km NW of Kainantu, Papua New Guinea",earthquake,9.3,6.5,0.083,43,reviewed,us,us
2016-10-03T21:36:56.000Z,61.9138,-152.0983,121.6,2.5,ml,,,,0.51,ak,ak14163385,2016-10-08T02:27:04.232Z,"110km W of Willow, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-10-03T19:45:08.000Z,-14.43,-76.32,18,4.4,mb,,,,1.07,us,us10006ut1,2016-10-03T22:02:32.352Z,"62km S of Paracas, Peru",earthquake,10.3,7.3,0.309,3,reviewed,lim,us
2016-10-03T19:08:33.000Z,51.7345,176.4518,25.7,3.4,ml,,,,0.61,ak,ak14190073,2016-10-14T20:26:04.212Z,"78km SSE of Buldir Island, Alaska",earthquake,5.5,14.2,,,reviewed,ak,ak
2016-10-03T18:28:32.470Z,-23.6333,-179.4373,514.73,4.7,mb,,102,5.75,1.02,us,us10006us5,2016-10-03T21:48:32.040Z,South of the Fiji Islands,earthquake,13,9.6,0.087,40,reviewed,us,us
2016-10-03T18:28:26.590Z,19.9673328,-155.5209961,40.69,2.6,md,40,175,0.169,0.16,hv,hv61432531,2016-10-08T00:43:10.677Z,"13km SSW of Honoka'a, Hawaii",earthquake,0.5,0.8,0.15,3,automatic,hv,hv
2016-10-03T18:07:41.010Z,-23.6264,-175.4905,10,5.2,mb,,56,6.007,0.89,us,us10006ury,2016-10-03T20:46:38.040Z,"259km SSW of `Ohonua, Tonga",earthquake,10.2,1.8,0.046,157,reviewed,us,us
2016-10-03T17:24:05.820Z,7.3627,-34.4715,10,4.9,mb,,98,13.062,0.78,us,us10006urn,2016-10-03T19:10:47.040Z,Central Mid-Atlantic Ridge,earthquake,12.3,1.9,0.055,102,reviewed,us,us
2016-10-03T16:46:04.000Z,58.0944,-154.6658,88.6,2.7,ml,,,,0.53,ak,ak14160818,2016-10-08T02:27:16.529Z,"74km NNW of Larsen Bay, Alaska",earthquake,0.4,0.4,,,reviewed,ak,ak
2016-10-03T15:52:12.430Z,-6.9819,129.6564,160.58,4.4,mb,,89,1.908,1.05,us,us10006ur3,2016-10-03T17:28:44.040Z,"212km WNW of Saumlaki, Indonesia",earthquake,10.9,9.4,0.241,5,reviewed,us,us
2016-10-03T15:45:57.200Z,19.059,-64.8123,13,3.4,Md,16,266.4,0.66475331,0.4,pr,pr16277003,2016-10-03T17:33:51.040Z,"74km NNW of Road Town, British Virgin Islands",earthquake,3.9,5.5,0,13,reviewed,pr,pr
2016-10-03T15:02:13.910Z,2.4941,99.1943,158.4,5.1,mb,,38,0.335,0.77,us,us10006uqn,2016-10-19T16:53:14.040Z,"34km ESE of Parapat, Indonesia",earthquake,6.2,4.2,0.046,152,reviewed,us,us
2016-10-03T14:49:20.620Z,-16.8261,-178.4097,530.36,4.2,mb,,232,3.5,0.48,us,us20007dnq,2016-10-19T16:51:10.040Z,"239km ESE of Lambasa, Fiji",earthquake,22.2,6.2,0.141,14,reviewed,us,us
2016-10-03T13:58:43.000Z,52.7279,-166.6065,5.2,2.5,ml,9,277.199977824,,0.21,ak,ak14157274,2016-10-08T02:26:35.593Z,"127km S of Unalaska, Alaska",earthquake,1.8,1.9,,,reviewed,ak,ak
2016-10-03T13:36:06.660Z,-33.2608,-178.3828,10,4.4,mb,,260,5.071,0.5,us,us20007dnn,2016-10-19T15:56:00.040Z,"208km SSE of L'Esperance Rock, New Zealand",earthquake,7.7,2,0.241,5,reviewed,us,us
2016-10-03T12:41:08.900Z,-24.0541,-179.8664,508.54,4.3,mb,,197,6.572,1.22,us,us20007dnm,2016-10-17T07:30:05.040Z,South of the Fiji Islands,earthquake,11.8,16.8,0.122,19,reviewed,us,us
2016-10-03T12:19:51.400Z,36.9898,-97.5016,6.048,2.7,ml,,55,,0.61,us,us10006un1,2016-10-17T07:25:46.040Z,"10km ESE of Caldwell, Kansas",earthquake,1.4,6.6,,,reviewed,tul,tul
2016-10-03T12:10:36.690Z,51.8218,178.3989,94.29,2.7,ml,,258,0.144,0.21,us,us20007cqr,2016-10-17T07:21:18.040Z,"15km SSW of Little Sitkin Island, Alaska",earthquake,13.5,10.7,,,reviewed,us,ak
2016-10-03T12:09:47.850Z,54.709,-161.4163,37.73,3.8,ml,,169,0.638,0.69,us,us10006ure,2016-10-17T07:17:30.040Z,"91km SW of Sand Point, Alaska",earthquake,5.5,49,0.097,14,reviewed,us,us
2016-10-03T12:06:59.050Z,52.6878,-167.0694,21.38,2.8,ml,,256,0.911,0.31,us,us20007cqq,2016-10-17T07:14:14.040Z,"124km ESE of Nikolski, Alaska",earthquake,8.8,21.8,,,reviewed,us,ak
2016-10-03T11:48:29.650Z,47.6408333,-123.162,45.1,2.58,ml,36,48,0.0724,0.17,uw,uw61201732,2016-10-17T07:11:52.040Z,"25km W of Seabeck, Washington",earthquake,0.31,0.61,0.133,114,reviewed,uw,uw
2016-10-03T10:35:16.000Z,65.2446,-155.5929,0.7,2.5,ml,,,,0.75,ak,ak14154921,2016-10-14T20:26:18.924Z,"56km N of Ruby, Alaska",earthquake,0.6,0.4,,,reviewed,ak,ak
2016-10-03T08:51:32.100Z,18.9705,-68.0203,48,2.7,Md,7,259.2,0.56773526,0.23,pr,pr16277002,2016-10-03T12:08:49.623Z,"59km NE of Punta Cana, Dominican Republic",earthquake,2.9,4.9,0,4,reviewed,pr,pr
2016-10-03T08:48:25.950Z,41.9284,142.4217,64.6,4.4,mwr,,117,0.553,1.24,us,us10006umc,2016-10-03T13:30:15.390Z,"45km S of Shizunai, Japan",earthquake,5.3,4.3,0.086,13,reviewed,us,us
2016-10-03T07:27:53.590Z,-5.687,147.2771,164.97,4.4,mb,,117,3.62,1.23,us,us10006uma,2016-10-03T13:40:02.040Z,"118km NNE of Lae, Papua New Guinea",earthquake,12.7,9.6,0.095,32,reviewed,us,us
2016-10-03T06:25:24.490Z,-37.3414,179.7556,12.51,4.8,mb,,223,1.174,0.85,us,us10006ulx,2016-10-03T12:14:27.040Z,"211km NE of Gisborne, New Zealand",earthquake,6.1,10.7,0.149,14,reviewed,us,us
2016-10-03T05:24:57.200Z,19.1786,-64.805,50,2.5,Md,4,320.4,0.8345349,0.28,pr,pr16277001,2016-10-03T07:33:18.796Z,"86km NNW of Road Town, British Virgin Islands",earthquake,8.8,18.9,0,3,reviewed,pr,pr
2016-10-03T05:01:59.000Z,50.9464,-169.6713,10,3.1,ml,,,,0.71,ak,ak14150289,2016-10-14T20:26:17.497Z,"200km SSE of Yunaska Island, Alaska",earthquake,4.7,,,,reviewed,ak,ak
2016-10-03T04:40:43.110Z,-30.3582,-177.4982,35,4.9,mb,,172,1.17,1.23,us,us10006ulk,2016-10-03T05:05:25.040Z,"127km SSE of Raoul Island, New Zealand",earthquake,10.5,1.9,0.104,29,reviewed,us,us
2016-10-03T04:40:29.030Z,-31.289,-68.8052,103.63,4.5,mb,,37,0.275,1.43,us,us10006uli,2016-10-12T23:29:41.833Z,"29km NNW of Zonda, Argentina",earthquake,4.5,7.1,0.14,15,reviewed,us,us
2016-10-03T02:54:06.970Z,-9.5154,111.667,10,4.6,mb,,130,1.953,0.79,us,us10006ulc,2016-10-03T03:21:15.040Z,"136km S of Ngulung Wetan, Indonesia",earthquake,9.3,1.9,0.096,32,reviewed,us,us
2016-10-03T02:47:01.000Z,51.7236,-170.2063,24.1,2.9,ml,,,,0.64,us,us20007cq0,2016-10-19T01:56:43.040Z,"106km SSE of Yunaska Island, Alaska",earthquake,8.4,9.3,,,reviewed,ak,ak
2016-10-03T02:41:02.300Z,4.9178,126.5619,79.64,4.4,mb,,109,2.35,1.25,us,us20007dna,2016-10-19T01:48:03.040Z,"133km ESE of Sarangani, Philippines",earthquake,3.4,8.8,0.103,27,reviewed,us,us
2016-10-03T02:34:43.670Z,37.6642,21.0643,11.08,4.5,mwr,,94,0.839,1.34,us,us10006ul9,2016-10-12T23:22:42.647Z,"20km SE of Zakynthos, Greece",earthquake,6.3,3.9,0.04,59,reviewed,us,us
2016-10-03T02:23:00.700Z,7.83,-72.14,5,3.5,mwr,,,,1.19,us,us10006ul8,2016-10-19T01:39:35.248Z,"5km ESE of Cordero, Venezuela",earthquake,8,7.6,,,reviewed,car,car
2016-10-03T02:15:25.300Z,-14.9008,167.2758,138.46,4.5,mb,,143,5.844,0.93,us,us20007dn9,2016-10-19T00:19:43.040Z,"29km NE of Port-Olry, Vanuatu",earthquake,10.2,7.2,0.14,15,reviewed,us,us
2016-10-03T02:02:22.220Z,-19.2832,-177.5224,548.78,4.2,mb,,90,4.468,0.63,us,us10006ul7,2016-10-18T23:14:46.040Z,"195km NE of Ndoi Island, Fiji",earthquake,11.9,9.1,0.076,48,reviewed,us,us
2016-10-03T01:48:40.000Z,61.5563,-149.8915,54.3,2.7,ml,,,,0.44,ak,ak14147972,2016-10-12T23:06:22.040Z,"5km NE of Big Lake, Alaska",earthquake,0.2,0.3,,,reviewed,ak,ak
2016-10-02T23:54:34.920Z,34.707,142.0822,33.39,4.6,mb,,83,2.166,1.03,us,us10006ul3,2016-10-03T00:50:48.040Z,"160km SE of Hasaki, Japan",earthquake,7.2,5.3,0.129,18,reviewed,us,us
2016-10-02T23:12:45.760Z,18.7411,145.4674,189.42,4.5,mb,,96,3.494,0.67,us,us10006ukw,2016-10-02T23:39:30.040Z,"21km W of Agrihan, Northern Mariana Islands",earthquake,11.6,8.5,0.057,89,reviewed,us,us
2016-10-02T23:08:02.000Z,62.3424,-151.057,77.6,2.9,ml,,,,0.57,ak,ak14145705,2016-10-06T01:34:58.533Z,"49km W of Talkeetna, Alaska",earthquake,0.2,0.3,,,reviewed,ak,ak
2016-10-02T22:39:41.000Z,60.8787,-149.516,24.5,3.9,ml,,,,0.71,ak,ak14144558,2016-10-08T01:37:50.917Z,"43km SSE of Anchorage, Alaska",earthquake,0.1,0.1,,,reviewed,ak,ak
2016-10-02T22:37:15.940Z,35.9045,-120.4508333,5.71,3.02,ml,97,27,0.02153,0.07,nc,nc72706501,2016-10-04T10:02:27.339Z,"27km SSW of Coalinga, California",earthquake,0.1,0.15,0.276,22,reviewed,nc,nc
2016-10-02T22:35:14.600Z,-20.5728,169.0584,26.61,4.7,mb,,98,1.318,0.91,us,us10006ukm,2016-10-02T22:48:54.040Z,"115km S of Isangel, Vanuatu",earthquake,5.4,6.2,0.126,19,reviewed,us,us
2016-10-02T22:32:13.100Z,19.0881,-66.4776,24,2.8,Md,6,273.6,0.7815343,0.17,pr,pr16276006,2016-10-02T23:57:50.235Z,"69km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.1,14.6,0,4,reviewed,pr,pr
2016-10-02T21:11:23.300Z,18.1615,-67.3516,17,3,Md,20,208.8,0.20391757,0.28,pr,pr16276004,2016-10-02T21:41:36.373Z,"19km WNW of Puerto Real, Puerto Rico",earthquake,1,0.7,0,15,reviewed,pr,pr
2016-10-02T20:21:44.100Z,-37.2006,179.3414,10,4.7,mb,,176,0.899,0.92,us,us10006ujz,2016-10-03T14:30:14.040Z,"199km NE of Gisborne, New Zealand",earthquake,8.3,1.9,0.12,21,reviewed,us,us
2016-10-02T19:41:19.400Z,42.4844,19.1407,17.94,4.2,mb,,25,0.104,0.76,us,us10006ujn,2016-10-03T14:26:49.817Z,"5km WSW of Spuz, Montenegro",earthquake,4.9,5,0.186,8,reviewed,us,us
2016-10-02T18:09:20.240Z,47.4706667,-121.9588333,23.81,2.92,ml,54,41,0.06297,0.18,uw,uw61201467,2016-10-04T00:03:50.400Z,"2km ENE of Mirrormont, Washington",earthquake,0.25,0.52,0.157,156,reviewed,uw,uw
2016-10-02T17:49:40.500Z,31.8251667,-115.6056667,18.67,2.9,ml,7,157,0.3418,0.16,ci,ci37708576,2016-10-03T14:42:01.076Z,"61km SW of Alberto Oviedo Mota, B.C., MX",earthquake,0.57,1.27,0.179,60,reviewed,ci,ci
2016-10-02T16:43:49.090Z,-27.0915,-63.4403,563.12,4.4,mb,,30,5.084,0.72,us,us10006uiy,2016-10-19T15:30:14.040Z,"21km WSW of El Hoyo, Argentina",earthquake,9.3,6.3,0.043,154,reviewed,us,us
2016-10-02T16:38:13.450Z,-27.102,-63.4464,567.76,4.5,mb,,40,5.079,0.68,us,us10006uiv,2016-10-19T15:27:51.040Z,"22km WSW of El Hoyo, Argentina",earthquake,10.7,5.9,0.039,188,reviewed,us,us
2016-10-02T16:16:27.710Z,51.4892,-179.3509,79.38,2.8,ml,,184,0.341,0.35,us,us20007c93,2016-10-19T15:21:44.040Z,"30km NNW of Amatignak Island, Alaska",earthquake,6.8,7,,30,reviewed,us,ak
2016-10-02T16:16:24.000Z,59.3835,-152.7271,71.1,2.8,ml,,,,0.63,ak,ak14140086,2016-10-19T15:17:58.040Z,"66km SW of Anchor Point, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-10-02T15:17:53.290Z,13.9623,144.6135,129.91,4.3,mb,,107,0.445,0.9,us,us20007dmx,2016-10-19T14:23:50.040Z,"54km NNW of Dededo Village, Guam",earthquake,13.1,7.8,0.178,9,reviewed,us,us
2016-10-02T13:40:04.790Z,16.4901,119.7579,10,5.4,mww,,51,2.632,0.9,us,us10006ui7,2016-10-19T13:57:32.238Z,"18km NW of Balingasay, Philippines",earthquake,5.2,1.6,,,reviewed,us,us
2016-10-02T12:57:16.550Z,-37.1047,179.2393,11.12,4.3,mb,,194,0.872,0.34,us,us20007dmt,2016-10-17T06:38:39.040Z,"203km NNE of Gisborne, New Zealand",earthquake,8.5,6.9,0.178,9,reviewed,us,us
2016-10-02T12:51:51.130Z,-29.2292,60.9677,10,4.9,mb,,62,9.313,0.72,us,us10006ui5,2016-10-17T06:34:21.040Z,Southwest Indian Ridge,earthquake,9.4,1.9,0.076,54,reviewed,us,us
2016-10-02T12:39:07.480Z,54.2037,-163.845,48.84,2.5,ml,,204,0.699,0.65,us,us20007c94,2016-10-17T06:27:36.040Z,"77km SSW of False Pass, Alaska",earthquake,14.7,68.2,,,reviewed,us,ak
2016-10-02T12:32:52.230Z,19.726,-156.6306,20.1,3,ml,,179,0.582,0.48,us,us10006ui3,2016-10-17T06:25:42.040Z,"67km W of Kailua-Kona, Hawaii",earthquake,3.5,9.6,0.066,30,reviewed,us,us
2016-10-02T12:00:18.100Z,19.038,-68.1825,52,3.1,Md,9,270,0.55426053,0.54,pr,pr16276007,2016-10-17T06:23:41.040Z,"55km NNE of Punta Cana, Dominican Republic",earthquake,5.9,9.9,0,5,reviewed,pr,pr
2016-10-02T11:01:44.620Z,-22.5394,173.0532,49.77,4.4,mb,,125,4.778,1.31,us,us10006ui1,2016-10-17T06:15:41.040Z,"104km E of Ile Hunter, New Caledonia",earthquake,11.9,12,0.135,16,reviewed,us,us
2016-10-02T10:48:41.570Z,-18.1207,-178.3787,607.17,4.2,mb,,264,3.417,0.35,us,us20007dmq,2016-10-17T06:15:15.040Z,"282km N of Ndoi Island, Fiji",earthquake,13.6,21.6,0.159,11,reviewed,us,us
2016-10-02T09:47:08.560Z,52.0047,-166.0057,21.69,3.8,ml,,248,1.824,0.52,us,us20007c8w,2016-10-17T06:05:59.040Z,"211km S of Unalaska, Alaska",earthquake,7.1,20.9,0.148,6,reviewed,us,us
2016-10-02T08:17:45.000Z,58.4018,-150.9048,13.6,2.7,ml,,,,0.52,ak,ak14135677,2016-10-06T01:05:00.285Z,"111km NE of Kodiak, Alaska",earthquake,0.4,14.9,,,reviewed,ak,ak
2016-10-02T05:01:32.000Z,52.6231,-172.7473,178.7,3,ml,,,,0.37,ak,ak14134581,2016-10-08T01:33:32.319Z,"102km W of Amukta Island, Alaska",earthquake,8.5,0.5,,,reviewed,ak,ak
2016-10-02T04:10:39.000Z,58.3363,-154.9274,1.5,2.6,ml,,,,0.44,ak,ak14133501,2016-10-06T01:05:08.239Z,"104km NNW of Larsen Bay, Alaska",earthquake,0.1,0.1,,,reviewed,ak,ak
